trial_id	dedup_status	dedup_complete	dedup_decoded	dedup_ties	dedup_score	dedup_bound	dedup_stop_shell	dedup_generated_attempts	dedup_q_disc	dedup_q_membership	dedup_q_score	dedup_global_duplicates	dedup_total_ns	dedup_ml_error	history_status	history_complete	history_decoded	history_ties	history_score	history_bound	history_stop_shell	history_generated_attempts	history_q_disc	history_q_membership	history_q_score	history_global_duplicates	history_total_ns	history_ml_error	bestpath_shell	bestpath_decoded	bestpath_ties	bestpath_selected_disagreement	bestpath_strict_disjoint	exhaustive_status	exhaustive_complete	exhaustive_decoded	exhaustive_ties	exhaustive_score	exhaustive_evaluated	exhaustive_nodes	exhaustive_total_ns	exhaustive_ml_error	branch_status	branch_complete	branch_decoded	branch_ties	branch_score	branch_evaluated	branch_nodes	branch_total_ns	branch_ml_error
207	CERTIFIED	1	0xe439	0xe439	50426303271861040720	12784106972526145936	0	17	17	17	1	0	1112696	1	CERTIFIED	1	0xe439	0xe439	50426303271861040720	12784106972526145936	0	32	17	17	1	15	1158676	1	0	0xe439	0xe439	0	0	COMPLETE	1	0xe439	0xe439	50426303271861040720	4096	0	1177829	1	COMPLETE	1	0xe439	0xe439	50426303271861040720	0	65	35047	1
208	CERTIFIED	1	0xe00b	0xe00b	23381458805014924804	12784106972526145936	0	17	17	17	1	0	1076737	1	CERTIFIED	1	0xe00b	0xe00b	23381458805014924804	12784106972526145936	0	32	17	17	1	15	1108239	1	0	0xe00b	0xe00b	0	0	COMPLETE	1	0xe00b	0xe00b	23381458805014924804	4096	0	1005064	1	COMPLETE	1	0xe00b	0xe00b	23381458805014924804	0	113	47412	1
209	CERTIFIED	1	0xbaed	0xbaed	17626963011347366746	12784106972526145936	0	17	17	17	1	0	923918	0	CERTIFIED	1	0xbaed	0xbaed	17626963011347366746	12784106972526145936	0	32	17	17	1	15	989996	0	0	0xbaed	0xbaed	0	0	COMPLETE	1	0xbaed	0xbaed	17626963011347366746	4096	0	927676	0	COMPLETE	1	0xbaed	0xbaed	17626963011347366746	0	143	49248	0
210	CERTIFIED	1	0xafc7	0xafc7	48195055306678509574	12784106972526145936	0	17	17	17	2	0	837521	0	CERTIFIED	1	0xafc7	0xafc7	48195055306678509574	12784106972526145936	0	32	17	17	2	15	861041	0	0	0xafc7	0xafc7,0xd7e3	0	0	COMPLETE	1	0xafc7	0xafc7	48195055306678509574	4096	0	917147	0	COMPLETE	1	0xafc7	0xafc7	48195055306678509574	0	51	19708	0
211	CERTIFIED	1	0x27d3	0x27d3	4130511600013049302	672847735396112944	1	272	231	231	15	41	892854	1	CERTIFIED	1	0x27d3	0x27d3	4130511600013049302	672847735396112944	1	512	231	231	15	281	961851	1	1	0x7a5	0x7a5,0x13d5,0x22d1,0x25d9,0x2721,0x27aa,0x27b9,0x27d3,0x2b51,0x2f91,0x3351,0x3791,0xa751,0xa7a3,0xd3d1	1	0	COMPLETE	1	0x27d3	0x27d3	4130511600013049302	4096	0	1656642	1	COMPLETE	1	0x27d3	0x27d3	4130511600013049302	0	201	105061	1
212	CERTIFIED	1	0xc520	0xc520	76791084740355831334	12784106972526145936	0	17	17	17	2	0	1499737	0	CERTIFIED	1	0xc520	0xc520	76791084740355831334	12784106972526145936	0	32	17	17	2	15	2165108	0	0	0x6290	0x6290,0xc520	1	0	COMPLETE	1	0xc520	0xc520	76791084740355831334	4096	0	860612	0	COMPLETE	1	0xc520	0xc520	76791084740355831334	0	59	23638	0
213	CERTIFIED	1	0x3829	0x3829	51180823263565018564	12784106972526145936	0	17	17	17	1	0	920860	0	CERTIFIED	1	0x3829	0x3829	51180823263565018564	12784106972526145936	0	32	17	17	1	15	1396906	0	0	0x3829	0x3829	0	0	COMPLETE	1	0x3829	0x3829	51180823263565018564	4096	0	966517	0	COMPLETE	1	0x3829	0x3829	51180823263565018564	0	27	11937	0
214	CERTIFIED	1	0xfb48	0xfb48	32217146845384711138	12784106972526145936	0	17	17	17	2	0	837267	1	CERTIFIED	1	0xfb48	0xfb48	32217146845384711138	12784106972526145936	0	32	17	17	2	15	848983	1	0	0xbd48	0xbd48,0xfb48	1	0	COMPLETE	1	0xfb48	0xfb48	32217146845384711138	4096	0	1302711	1	COMPLETE	1	0xfb48	0xfb48	32217146845384711138	0	59	51005	1
215	CERTIFIED	1	0x6bf1	0x6bf1	4966807753463576884	672847735396112944	1	272	235	235	16	37	1099977	1	CERTIFIED	1	0x6bf1	0x6bf1	4966807753463576884	672847735396112944	1	512	235	235	16	277	1266245	1	1	0x35f1	0x35f1,0x6271,0x62e9,0x6579,0x6970,0x6ac1,0x6ae7,0x6be2,0x6bf1,0x6d51,0x7551,0x7a71,0x7ae9,0xb573,0xd571,0xeab1	1	0	COMPLETE	1	0x6bf1	0x6bf1	4966807753463576884	4096	0	1102722	1	COMPLETE	1	0x6bf1	0x6bf1	4966807753463576884	0	183	115297	1
216	CERTIFIED	1	0xb623	0xb623	32808206820154589080	12784106972526145936	0	17	17	17	2	0	1336028	1	CERTIFIED	1	0xb623	0xb623	32808206820154589080	12784106972526145936	0	32	17	17	2	15	852740	1	0	0x5b11	0x5b11,0xb623	1	0	COMPLETE	1	0xb623	0xb623	32808206820154589080	4096	0	932034	1	COMPLETE	1	0xb623	0xb623	32808206820154589080	0	95	34937	1
217	CERTIFIED	1	0x88aa	0x88aa	16868146075351720036	12784106972526145936	0	17	17	17	1	0	1202686	1	CERTIFIED	1	0x88aa	0x88aa	16868146075351720036	12784106972526145936	0	32	17	17	1	15	863600	1	0	0x88aa	0x88aa	0	0	COMPLETE	1	0x88aa	0x88aa	16868146075351720036	4096	0	1395256	1	COMPLETE	1	0x88aa	0x88aa	16868146075351720036	0	125	72614	1
218	CERTIFIED	1	0xf468	0xf468	18631819872156614920	12784106972526145936	0	17	17	17	4	0	1098552	1	CERTIFIED	1	0xf468	0xf468	18631819872156614920	12784106972526145936	0	32	17	17	4	15	1104518	1	0	0x7868	0x7868,0xf0a8,0xf0d1,0xf468	1	0	COMPLETE	1	0xf468	0xf468	18631819872156614920	4096	0	1381355	1	COMPLETE	1	0xf468	0xf468	18631819872156614920	0	73	28528	1
219	CERTIFIED	1	0x9362	0x9362	32896738753664405182	12784106972526145936	0	17	17	17	2	0	853961	0	CERTIFIED	1	0x9362	0x9362	32896738753664405182	12784106972526145936	0	32	17	17	2	15	877928	0	0	0x92ca	0x92ca,0x9362	1	0	COMPLETE	1	0x9362	0x9362	32896738753664405182	4096	0	900594	0	COMPLETE	1	0x9362	0x9362	32896738753664405182	0	55	20922	0
220	CERTIFIED	1	0x9b5	0x9b5	61612176495048316018	12784106972526145936	0	17	17	17	3	0	1253373	1	CERTIFIED	1	0x9b5	0x9b5	61612176495048316018	12784106972526145936	0	32	17	17	3	15	1083186	1	0	0x9b5	0x9b5,0x11b5,0x136b	0	0	COMPLETE	1	0x9b5	0x9b5	61612176495048316018	4096	0	934338	1	COMPLETE	1	0x9b5	0x9b5	61612176495048316018	0	25	11102	1
221	CERTIFIED	1	0xfc39	0xfc39	94413490992864127996	12784106972526145936	0	17	17	17	2	0	858558	0	CERTIFIED	1	0xfc39	0xfc39	94413490992864127996	12784106972526145936	0	32	17	17	2	15	855905	0	0	0xf872	0xf872,0xfc39	1	0	COMPLETE	1	0xfc39	0xfc39	94413490992864127996	4096	0	920413	0	COMPLETE	1	0xfc39	0xfc39	94413490992864127996	0	25	10751	0
222	CERTIFIED	1	0x630d	0x630d	33651479463753663862	12784106972526145936	0	17	17	17	1	0	1484065	0	CERTIFIED	1	0x630d	0x630d	33651479463753663862	12784106972526145936	0	32	17	17	1	15	1192146	0	0	0x630d	0x630d	0	0	COMPLETE	1	0x630d	0x630d	33651479463753663862	4096	0	1124880	0	COMPLETE	1	0x630d	0x630d	33651479463753663862	0	55	41945	0
223	CERTIFIED	1	0x655f	0x655f	17708856902211999076	12784106972526145936	0	17	17	17	1	0	1109284	0	CERTIFIED	1	0x655f	0x655f	17708856902211999076	12784106972526145936	0	32	17	17	1	15	1093920	0	0	0x655f	0x655f	0	0	COMPLETE	1	0x655f	0x655f	17708856902211999076	4096	0	978178	0	COMPLETE	1	0x655f	0x655f	17708856902211999076	0	107	43353	0
224	CERTIFIED	1	0xd26a	0xd26a	31207869774526766560	12784106972526145936	0	17	17	17	2	0	866517	1	CERTIFIED	1	0xd26a	0xd26a	31207869774526766560	12784106972526145936	0	32	17	17	2	15	847610	1	0	0xa4d5	0xa4d5,0xd26a	1	0	COMPLETE	1	0xd26a	0xd26a	31207869774526766560	4096	0	865309	1	COMPLETE	1	0xd26a	0xd26a	31207869774526766560	0	77	29344	1
225	CERTIFIED	1	0xa56e	0xa56e	17671462255338442702	12784106972526145936	0	17	17	17	1	0	943995	1	CERTIFIED	1	0xa56e	0xa56e	17671462255338442702	12784106972526145936	0	32	17	17	1	15	1031074	1	0	0xa56e	0xa56e	0	0	COMPLETE	1	0xa56e	0xa56e	17671462255338442702	4096	0	918552	1	COMPLETE	1	0xa56e	0xa56e	17671462255338442702	0	107	41049	1
226	CERTIFIED	1	0xb27b	0xb27b	20061732008737256164	12784106972526145936	0	17	17	17	2	0	883448	1	CERTIFIED	1	0xb27b	0xb27b	20061732008737256164	12784106972526145936	0	32	17	17	2	15	866092	1	0	0xb27b	0xb27b,0xb53f	0	0	COMPLETE	1	0xb27b	0xb27b	20061732008737256164	4096	0	1319834	1	COMPLETE	1	0xb27b	0xb27b	20061732008737256164	0	111	39452	1
227	CERTIFIED	1	0x5780	0x5780	109508305194649301596	12784106972526145936	0	17	17	17	2	0	1008624	0	CERTIFIED	1	0x5780	0x5780	109508305194649301596	12784106972526145936	0	32	17	17	2	15	892086	0	0	0x5780	0x5780,0xabc0	0	0	COMPLETE	1	0x5780	0x5780	109508305194649301596	4096	0	863635	0	COMPLETE	1	0x5780	0x5780	109508305194649301596	0	45	18211	0
228	CERTIFIED	1	0xbcac	0xbcac	3326735303124163342	672847735396112944	1	272	236	236	19	36	863622	1	CERTIFIED	1	0xbcac	0xbcac	3326735303124163342	672847735396112944	1	512	236	236	19	276	1397388	1	1	0x3b4c	0x3b4c,0x4dac,0x55ac,0x9b59,0x9b6c,0x9fac,0xab58,0xad2c,0xb358,0xb52c,0xb95c,0xb9ae,0xbb1a,0xbb3c,0xbb56,0xbba4,0xbcac,0xd9ac,0xfaac	1	0	COMPLETE	1	0xbcac	0xbcac	3326735303124163342	4096	0	1353623	1	COMPLETE	1	0xbcac	0xbcac	3326735303124163342	0	213	110140	1
229	CERTIFIED	1	0x318f	0x318f	48958526009743481320	12784106972526145936	0	17	17	17	3	0	1075480	1	CERTIFIED	1	0x318f	0x318f	48958526009743481320	12784106972526145936	0	32	17	17	3	15	1133901	1	0	0x298f	0x298f,0x318f,0x331d	1	0	COMPLETE	1	0x318f	0x318f	48958526009743481320	4096	0	1331051	1	COMPLETE	1	0x318f	0x318f	48958526009743481320	0	35	17540	1
230	CERTIFIED	1	0x1cf5	0x1cf5	36125848730323035862	12784106972526145936	0	17	17	17	1	0	925837	1	CERTIFIED	1	0x1cf5	0x1cf5	36125848730323035862	12784106972526145936	0	32	17	17	1	15	912163	1	0	0x1cf5	0x1cf5	0	0	COMPLETE	1	0x1cf5	0x1cf5	36125848730323035862	4096	0	875726	1	COMPLETE	1	0x1cf5	0x1cf5	36125848730323035862	0	39	16435	1
231	CERTIFIED	1	0x4920	0x4920	76791200891837340472	12784106972526145936	0	17	17	17	2	0	1232324	0	CERTIFIED	1	0x4920	0x4920	76791200891837340472	12784106972526145936	0	32	17	17	2	15	899425	0	0	0x2490	0x2490,0x4920	1	0	COMPLETE	1	0x4920	0x4920	76791200891837340472	4096	0	968580	0	COMPLETE	1	0x4920	0x4920	76791200891837340472	0	55	23789	0
232	CERTIFIED	1	0xe79b	0xe79b	5015371606603920826	672847735396112944	1	272	231	231	16	41	895643	1	CERTIFIED	1	0xe79b	0xe79b	5015371606603920826	672847735396112944	1	512	231	231	16	281	894539	1	1	0x658b	0x658b,0x739b,0xb78b,0xd28b,0xe317,0xe38f,0xe615,0xe6ab,0xe703,0xe736,0xe74f,0xe79b,0xe98b,0xef2b,0xf18b,0xf72b	1	0	COMPLETE	1	0xe79b	0xe79b	5015371606603920826	4096	0	863662	1	COMPLETE	1	0xe79b	0xe79b	5015371606603920826	0	187	66590	1
233	CERTIFIED	1	0xaba	0xaba,0x12ba	19220550364483272142	12784106972526145936	0	17	17	17	2	0	905300	0	CERTIFIED	1	0xaba	0xaba,0x12ba	19220550364483272142	12784106972526145936	0	32	17	17	2	15	1243008	0	0	0xaba	0xaba,0x12ba	0	0	COMPLETE	1	0xaba	0xaba,0x12ba	19220550364483272142	4096	0	943771	0	COMPLETE	1	0xaba	0xaba,0x12ba	19220550364483272142	0	83	33084	0
234	CERTIFIED	1	0x64e4	0x64e4	18507868767981610702	12784106972526145936	0	17	17	17	2	0	881611	1	CERTIFIED	1	0x64e4	0x64e4	18507868767981610702	12784106972526145936	0	32	17	17	2	15	861294	1	0	0x5270	0x5270,0x64e4	1	0	COMPLETE	1	0x64e4	0x64e4	18507868767981610702	4096	0	934143	1	COMPLETE	1	0x64e4	0x64e4	18507868767981610702	0	113	40987	1
235	CERTIFIED	1	0x28d5	0x28d5	17751031538936318818	12784106972526145936	0	17	17	17	1	0	883748	0	CERTIFIED	1	0x28d5	0x28d5	17751031538936318818	12784106972526145936	0	32	17	17	1	15	871782	0	0	0x28d5	0x28d5	0	0	COMPLETE	1	0x28d5	0x28d5	17751031538936318818	4096	0	933806	0	COMPLETE	1	0x28d5	0x28d5	17751031538936318818	0	113	39552	0
236	CERTIFIED	1	0x5685	0x5685	32055685538173219582	12784106972526145936	0	17	17	17	1	0	838119	1	CERTIFIED	1	0x5685	0x5685	32055685538173219582	12784106972526145936	0	32	17	17	1	15	1208860	1	0	0x5685	0x5685	0	0	COMPLETE	1	0x5685	0x5685	32055685538173219582	4096	0	916494	1	COMPLETE	1	0x5685	0x5685	32055685538173219582	0	53	20339	1
237	CERTIFIED	1	0x897b	0x897b	19309314955776141022	12784106972526145936	0	17	17	17	1	0	894629	1	CERTIFIED	1	0x897b	0x897b	19309314955776141022	12784106972526145936	0	32	17	17	1	15	878928	1	0	0x897b	0x897b	0	0	COMPLETE	1	0x897b	0x897b	19309314955776141022	4096	0	897757	1	COMPLETE	1	0x897b	0x897b	19309314955776141022	0	93	33024	1
238	CERTIFIED	1	0x5e35	0x5e35	19348921983472796302	12784106972526145936	0	17	17	17	2	0	836999	0	CERTIFIED	1	0x5e35	0x5e35	19348921983472796302	12784106972526145936	0	32	17	17	2	15	845464	0	0	0x5e35	0x5e35,0x7d35	0	0	COMPLETE	1	0x5e35	0x5e35	19348921983472796302	4096	0	895372	0	COMPLETE	1	0x5e35	0x5e35	19348921983472796302	0	91	31977	0
239	CERTIFIED	1	0xdece	0xdece	20112509159813103226	12784106972526145936	0	17	17	17	1	0	882792	0	CERTIFIED	1	0xdece	0xdece	20112509159813103226	12784106972526145936	0	32	17	17	1	15	900394	0	0	0xdece	0xdece	0	0	COMPLETE	1	0xdece	0xdece	20112509159813103226	4096	0	1671001	0	COMPLETE	1	0xdece	0xdece	20112509159813103226	0	85	61470	0
240	CERTIFIED	1	0xe37d	0xe37d	33897034475757153934	12784106972526145936	0	17	17	17	1	0	1254369	0	CERTIFIED	1	0xe37d	0xe37d	33897034475757153934	12784106972526145936	0	32	17	17	1	15	1164307	0	0	0xe37d	0xe37d	0	0	COMPLETE	1	0xe37d	0xe37d	33897034475757153934	4096	0	1110865	0	COMPLETE	1	0xe37d	0xe37d	33897034475757153934	0	49	33661	0
241	CERTIFIED	1	0xe1c9	0xe1c9	48870122488059946480	12784106972526145936	0	17	17	17	3	0	1008424	0	CERTIFIED	1	0xe1c9	0xe1c9	48870122488059946480	12784106972526145936	0	32	17	17	3	15	1140537	0	0	0xc2c9	0xc2c9,0xc393,0xe1c9	1	0	COMPLETE	1	0xe1c9	0xe1c9	48870122488059946480	4096	0	895345	0	COMPLETE	1	0xe1c9	0xe1c9	48870122488059946480	0	35	15343	0
242	CERTIFIED	1	0xbe	0xbe	122301258973097756596	12784106972526145936	0	17	17	17	2	0	865935	1	CERTIFIED	1	0xbe	0xbe	122301258973097756596	12784106972526145936	0	32	17	17	2	15	846033	1	0	0xbe	0xbe,0x17c	0	0	COMPLETE	1	0xbe	0xbe	122301258973097756596	4096	0	1815447	1	COMPLETE	1	0xbe	0xbe	122301258973097756596	0	25	12901	1
243	CERTIFIED	1	0xf61b	0xf61b	34528178698467704476	12784106972526145936	0	17	17	17	2	0	1009352	1	CERTIFIED	1	0xf61b	0xf61b	34528178698467704476	12784106972526145936	0	32	17	17	2	15	912600	1	0	0xdb0b	0xdb0b,0xf61b	1	0	COMPLETE	1	0xf61b	0xf61b	34528178698467704476	4096	0	890593	1	COMPLETE	1	0xf61b	0xf61b	34528178698467704476	0	77	30480	1
244	CERTIFIED	1	0x2f70	0x2f70	62504013314428386640	12784106972526145936	0	17	17	17	2	0	862036	0	CERTIFIED	1	0x2f70	0x2f70	62504013314428386640	12784106972526145936	0	32	17	17	2	15	874591	0	0	0x2f70	0x2f70,0x3770	0	0	COMPLETE	1	0x2f70	0x2f70	62504013314428386640	4096	0	829658	0	COMPLETE	1	0x2f70	0x2f70	62504013314428386640	0	43	17236	0
245	CERTIFIED	1	0x47bb	0x47bb	64093406406835686676	12784106972526145936	0	17	17	17	1	0	1097314	0	CERTIFIED	1	0x47bb	0x47bb	64093406406835686676	12784106972526145936	0	32	17	17	1	15	852916	0	0	0x47bb	0x47bb	0	0	COMPLETE	1	0x47bb	0x47bb	64093406406835686676	4096	0	848829	0	COMPLETE	1	0x47bb	0x47bb	64093406406835686676	0	27	15990	0
246	CERTIFIED	1	0xafc7	0xafc7	17080500701210259094	12784106972526145936	0	17	17	17	1	0	1388201	1	CERTIFIED	1	0xafc7	0xafc7	17080500701210259094	12784106972526145936	0	32	17	17	1	15	895302	1	0	0xafc7	0xafc7	0	0	COMPLETE	1	0xafc7	0xafc7	17080500701210259094	4096	0	953319	1	COMPLETE	1	0xafc7	0xafc7	17080500701210259094	0	125	45743	1
247	CERTIFIED	1	0x4cc3	0x4cc3	33817355138670772138	12784106972526145936	0	17	17	17	1	0	843133	1	CERTIFIED	1	0x4cc3	0x4cc3	33817355138670772138	12784106972526145936	0	32	17	17	1	15	832251	1	0	0x4cc3	0x4cc3	0	0	COMPLETE	1	0x4cc3	0x4cc3	33817355138670772138	4096	0	933910	1	COMPLETE	1	0x4cc3	0x4cc3	33817355138670772138	0	47	19449	1
248	CERTIFIED	1	0xd03f	0xd03f	96726288593029368022	12784106972526145936	0	17	17	17	2	0	866050	0	CERTIFIED	1	0xd03f	0xd03f	96726288593029368022	12784106972526145936	0	32	17	17	2	15	850585	0	0	0xc83f	0xc83f,0xd03f	1	0	COMPLETE	1	0xd03f	0xd03f	96726288593029368022	4096	0	904306	0	COMPLETE	1	0xd03f	0xd03f	96726288593029368022	0	29	13016	0
249	CERTIFIED	1	0x6290	0x6290	61609957711374904774	12784106972526145936	0	17	17	17	2	0	1415645	1	CERTIFIED	1	0x6290	0x6290	61609957711374904774	12784106972526145936	0	32	17	17	2	15	859741	1	0	0x3148	0x3148,0x6290	1	0	COMPLETE	1	0x6290	0x6290	61609957711374904774	4096	0	1147390	1	COMPLETE	1	0x6290	0x6290	61609957711374904774	0	65	37199	1
250	CERTIFIED	1	0x8cbe	0x8cbe	77550379830644416738	12784106972526145936	0	17	17	17	1	0	1093625	0	CERTIFIED	1	0x8cbe	0x8cbe	77550379830644416738	12784106972526145936	0	32	17	17	1	15	955873	0	0	0x8cbe	0x8cbe	0	0	COMPLETE	1	0x8cbe	0x8cbe	77550379830644416738	4096	0	1370792	0	COMPLETE	1	0x8cbe	0x8cbe	77550379830644416738	0	63	49160	0
251	CERTIFIED	1	0x3e89	0x3e89	4123761958422169000	672847735396112944	1	272	236	236	15	36	912167	1	CERTIFIED	1	0x3e89	0x3e89	4123761958422169000	672847735396112944	1	512	236	236	15	276	1018508	1	1	0x1a81	0x1a81,0x2689,0x3415,0x348d,0x3503,0x3510,0x3569,0x3588,0x3709,0x3e89,0x5b89,0x9a88,0xaa89,0xb289,0xb519	1	0	COMPLETE	1	0x3e89	0x3e89	4123761958422169000	4096	0	872454	1	COMPLETE	1	0x3e89	0x3e89	4123761958422169000	0	161	94868	1
252	CERTIFIED	1	0x532a	0x532a	16825865598006052822	12784106972526145936	0	17	17	17	1	0	875643	1	CERTIFIED	1	0x532a	0x532a	16825865598006052822	12784106972526145936	0	32	17	17	1	15	885281	1	0	0x532a	0x532a	0	0	COMPLETE	1	0x532a	0x532a	16825865598006052822	4096	0	1161337	1	COMPLETE	1	0x532a	0x532a	16825865598006052822	0	99	47176	1
253	CERTIFIED	1	0x957c	0x957c	32004656760415100542	12784106972526145936	0	17	17	17	2	0	920548	1	CERTIFIED	1	0x957c	0x957c	32004656760415100542	12784106972526145936	0	32	17	17	2	15	1070501	1	0	0x957c	0x957c,0xaabc	0	0	COMPLETE	1	0x957c	0x957c	32004656760415100542	4096	0	1264569	1	COMPLETE	1	0x957c	0x957c	32004656760415100542	0	43	17525	1
254	CERTIFIED	1	0x9b4a	0x9b4a	17666919475806544720	12784106972526145936	0	17	17	17	1	0	1190853	0	CERTIFIED	1	0x9b4a	0x9b4a	17666919475806544720	12784106972526145936	0	32	17	17	1	15	879282	0	0	0x9b4a	0x9b4a	0	0	COMPLETE	1	0x9b4a	0x9b4a	17666919475806544720	4096	0	924423	0	COMPLETE	1	0x9b4a	0x9b4a	17666919475806544720	0	143	50456	0
255	CERTIFIED	1	0x3bd4	0x3bd4	19269585646425590542	12784106972526145936	0	17	17	17	1	0	844585	1	CERTIFIED	1	0x3bd4	0x3bd4	19269585646425590542	12784106972526145936	0	32	17	17	1	15	867587	1	0	0x3bd4	0x3bd4	0	0	COMPLETE	1	0x3bd4	0x3bd4	19269585646425590542	4096	0	1407543	1	COMPLETE	1	0x3bd4	0x3bd4	19269585646425590542	0	105	38610	1
256	CERTIFIED	1	0x5a96	0x5a96	17708855952073386400	12784106972526145936	0	17	17	17	1	0	877879	1	CERTIFIED	1	0x5a96	0x5a96	17708855952073386400	12784106972526145936	0	32	17	17	1	15	847355	1	0	0x5a96	0x5a96	0	0	COMPLETE	1	0x5a96	0x5a96	17708855952073386400	2048	0	483691	1	COMPLETE	1	0x5a96	0x5a96	17708855952073386400	0	273	108772	1
257	CERTIFIED	1	0xf330	0xf330	62411311592610435520	12784106972526145936	0	17	17	17	1	0	1192764	1	CERTIFIED	1	0xf330	0xf330	62411311592610435520	12784106972526145936	0	32	17	17	1	15	836375	1	0	0xf330	0xf330	0	0	COMPLETE	1	0xf330	0xf330	62411311592610435520	2048	0	491838	1	COMPLETE	1	0xf330	0xf330	62411311592610435520	0	49	20726	1
258	CERTIFIED	1	0xca60	0xca60	4083689005444790404	672847735396112944	1	272	231	231	6	41	1300814	0	CERTIFIED	1	0xca60	0xca60	4083689005444790404	672847735396112944	1	512	231	231	6	281	1115982	0	1	0x6530	0x6530,0x6a30,0x9530,0xa930,0xca60,0xfa50	1	0	COMPLETE	1	0xca60	0xca60	4083689005444790404	2048	0	462061	0	COMPLETE	1	0xca60	0xca60	4083689005444790404	0	319	174838	0
259	CERTIFIED	1	0xa3ac	0xa3ac	2569910640127778320	672847735396112944	1	272	235	235	10	37	6044053	1	CERTIFIED	1	0xa3ac	0xa3ac	2569910640127778320	672847735396112944	1	512	235	235	10	277	973412	1	1	0x274e	0x274e,0x53ac,0x93af,0xa35c,0xa3ac,0xa55a,0xa5aa,0xa656,0xa6a6,0xb72e	1	0	COMPLETE	1	0xa3ac	0xa3ac	2569910640127778320	2048	0	448317	1	COMPLETE	1	0xa3ac	0xa3ac	2569910640127778320	0	361	132178	1
260	CERTIFIED	1	0xd2e1	0xd2e1,0xd741	2698159638733064080	672847735396112944	1	272	233	233	8	39	1013527	1	CERTIFIED	1	0xd2e1	0xd2e1,0xd741	2698159638733064080	672847735396112944	1	512	233	233	8	279	885101	1	1	0x96c3	0x96c3,0xc6c9,0xd2e1,0xd741,0xdb71,0xded1,0xeb41,0xf6c5	1	0	COMPLETE	1	0xd2e1	0xd2e1,0xd741	2698159638733064080	2048	0	415296	1	COMPLETE	1	0xd2e1	0xd2e1,0xd741	2698159638733064080	0	397	142807	1
261	CERTIFIED	1	0x41eb	0x41eb	4212287761759599040	672847735396112944	1	272	224	224	10	48	874355	0	CERTIFIED	1	0x41eb	0x41eb	4212287761759599040	672847735396112944	1	512	224	224	10	288	872948	0	1	0x3cf	0x3cf,0x21ed,0x41d7,0x41eb,0x42db,0x42e7,0x47de,0x4bdd,0x536f,0x63af	1	0	COMPLETE	1	0x41eb	0x41eb	4212287761759599040	2048	0	435805	0	COMPLETE	1	0x41eb	0x41eb	4212287761759599040	0	291	105148	0
262	CERTIFIED	1	0xf99	0xf99	64808313256760314480	12784106972526145936	0	17	17	17	1	0	949062	1	CERTIFIED	1	0xf99	0xf99	64808313256760314480	12784106972526145936	0	32	17	17	1	15	907995	1	0	0xf99	0xf99	0	0	COMPLETE	1	0xf99	0xf99	64808313256760314480	2048	0	850644	1	COMPLETE	1	0xf99	0xf99	64808313256760314480	0	39	16712	1
263	CERTIFIED	1	0x1881	0x1881	20024111446508128408	12784106972526145936	0	17	17	17	1	0	907483	1	CERTIFIED	1	0x1881	0x1881	20024111446508128408	12784106972526145936	0	32	17	17	1	15	1219834	1	0	0x1881	0x1881	0	0	COMPLETE	1	0x1881	0x1881	20024111446508128408	2048	0	434475	1	COMPLETE	1	0x1881	0x1881	20024111446508128408	0	207	78825	1
264	CERTIFIED	1	0xb444	0xb444	17622769974282126196	12784106972526145936	0	17	17	17	1	0	875161	0	CERTIFIED	1	0xb444	0xb444	17622769974282126196	12784106972526145936	0	32	17	17	1	15	886304	0	0	0xb444	0xb444	0	0	COMPLETE	1	0xb444	0xb444	17622769974282126196	2048	0	458309	0	COMPLETE	1	0xb444	0xb444	17622769974282126196	0	133	49286	0
265	CERTIFIED	1	0x6305	0x6305	78477623575587768796	12784106972526145936	0	17	17	17	2	0	878497	0	CERTIFIED	1	0x6305	0x6305	78477623575587768796	12784106972526145936	0	32	17	17	2	15	877018	0	0	0x6305	0x6305,0x630a	0	0	COMPLETE	1	0x6305	0x6305	78477623575587768796	2048	0	497463	0	COMPLETE	1	0x6305	0x6305	78477623575587768796	0	129	47588	0
266	CERTIFIED	1	0xfa63	0xfa63	2569782855799457836	672847735396112944	1	272	235	235	8	37	855352	1	CERTIFIED	1	0xfa63	0xfa63	2569782855799457836	672847735396112944	1	512	235	235	8	277	894336	1	1	0x5533	0x5533,0x6933,0x6a65,0xa533,0xaa33,0xaa66,0xca53,0xfa63	1	0	COMPLETE	1	0xfa63	0xfa63	2569782855799457836	2048	0	411733	1	COMPLETE	1	0xfa63	0xfa63	2569782855799457836	0	343	123635	1
267	CERTIFIED	1	0xb812	0xb812	94413490992864127996	12784106972526145936	0	17	17	17	1	0	1076893	0	CERTIFIED	1	0xb812	0xb812	94413490992864127996	12784106972526145936	0	32	17	17	1	15	893459	0	0	0xb812	0xb812	0	0	COMPLETE	1	0xb812	0xb812	94413490992864127996	2048	0	488076	0	COMPLETE	1	0xb812	0xb812	94413490992864127996	0	47	19788	0
