id	ind	cr	ac	ind_ns	cr_ns	ac_ns
3166	40562124749906357848009675415444259638576	40562124749906357848009675415444259638576	26759095010583178958346099879407411733956	180	28537	425826
3167	40562124749906357848009675415444259638576	23968528261308302364732990018217062513704	5556772543759154868626860816644031477742	200	23317	433007
3168	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2148363848502879201074098395937299326720	199	23213	431790
3169	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2148363848502879201074098395937299326720	214	23066	424376
3170	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2148363848502879201074098395937299326720	200	23102	422278
3171	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2148363848502879201074098395937299326720	200	22773	432043
3172	5628237405489398935848232473913318323056	5628237405489398935848232473913318323056	2148363848502879201074098395937299326720	217	22911	424022
3173	5628237405489398935848232473913318323056	4754890221878974963044196400375044790168	2099775502937101975435984074926742253346	201	23009	423829
3174	3881543038268550990240160326836771257280	3881543038268550990240160326836771257280	2099775502937101975435984074926742253346	186	22753	429451
3175	3881543038268550990240160326836771257280	1479838283339885065029061124606519041838	524847303004534649797545561686198276786	187	22822	430108
3176	2134848671047703044632088179760224191504	2134848671047703044632088179760224191504	1626710217512246991008698485721800579746	216	22399	418928
3177	2134848671047703044632088179760224191504	1261501487437279071828052106221950658616	510798508732035196812949061365833197840	199	22531	420270
3178	388154303826855099024016032683677125728	388154303826855099024016032683677125728	161555396755409278976675979448836927098	200	22099	429678
3179	388154303826855099024016032683677125728	388154303826855099024016032683677125728	161555396755409278976675979448836927098	229	21908	430205
3180	388154303826855099024016032683677125728	388154303826855099024016032683677125728	161555396755409278976675979448836927098	213	21823	421639
3181	388154303826855099024016032683677125728	388154303826855099024016032683677125728	161555396755409278976675979448836927098	199	22176	417976
3182	296223021341547312413064867048069385424	296223021341547312413064867048069385424	146946291219983297373687181912206099632	199	22089	421908
3183	296223021341547312413064867048069385424	250257380098893419107589284230265515272	146946291219983297373687181912206099632	188	22002	435031
3184	204291738856239525802113701412461645120	204291738856239525802113701412461645120	146946291219983297373687181912206099632	215	21796	417197
3185	204291738856239525802113701412461645120	77886225438941319212055848663501002202	28933967016071764384244989181581434596	188	21657	416103
3186	112360456370931739191162535776853904816	112360456370931739191162535776853904816	86926868464275079774084060129113395756	202	21457	416446
3187	112360456370931739191162535776853904816	66394815128277845885686952959050034664	28799373261041910573613093555513409462	186	21412	434763
3188	20429173885623952580211370141246164512	20429173885623952580211370141246164512	10453426930139817048974806607179066310	204	21473	415436
3189	20429173885623952580211370141246164512	20429173885623952580211370141246164512	10453426930139817048974806607179066310	201	21302	447604
3190	20429173885623952580211370141246164512	20429173885623952580211370141246164512	10453426930139817048974806607179066310	212	21323	416499
3191	20429173885623952580211370141246164512	20429173885623952580211370141246164512	10453426930139817048974806607179066310	200	21463	427380
3192	15590685333765648021740256160424704496	15590685333765648021740256160424704496	10453426930139817048974806607179066310	218	21270	425643
3193	15590685333765648021740256160424704496	13171441057836495742504699170013974488	10453426930139817048974806607179066310	214	21228	416751
3194	10752196781907343463269142179603244480	10752196781907343463269142179603244480	8338826396349830036845056716666161430	189	21150	416476
3195	10752196781907343463269142179603244480	4099275023102174695371360455973736958	2120567556405546521051683645261283000	177	21122	423323
3196	5913708230049038904798028198781784464	5913708230049038904798028198781784464	4646295659405334452748680257618205102	215	21084	418918
3197	5913708230049038904798028198781784464	3494463954119886625562471208371054456	2120567556405546521051683645261283000	200	20915	418507
3198	1075219678190734346326914217960324448	1075219678190734346326914217960324448	650899146296023607285418650029497788	203	20849	415720
3199	1075219678190734346326914217960324448	1075219678190734346326914217960324448	650899146296023607285418650029497788	188	20818	420321
3200	140123703681494690747669787798807442387808	140123703681494690747669787798807442387808	27513801743659451107012601046744138568814	194	24002	441944
3201	140123703681494690747669787798807442387808	140123703681494690747669787798807442387808	27513801743659451107012601046744138568814	194	23796	439989
3202	106936510704298579781116417004353048138064	106936510704298579781116417004353048138064	27513801743659451107012601046744138568814	196	23689	434273
3203	106936510704298579781116417004353048138064	86194515093551010427020560257819051731974	23134230582008513287151476758759611437454	189	23465	437212
3204	73749317727102468814563046209898653888320	73749317727102468814563046209898653888320	23134230582008513287151476758759611437454	217	23218	429092
3205	73749317727102468814563046209898653888320	28116927383457816235552161367523861794922	5596493950763169192240887193872280258524	202	23632	429547
3206	40562124749906357848009675415444259638576	40562124749906357848009675415444259638576	14583310896703190017188300154285344371564	200	23188	435945
3207	40562124749906357848009675415444259638576	15671730017009274623094647319603463951268	5596493950763169192240887193872280258524	215	23145	448794
3208	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2611277193666541591213919267598273249248	218	22848	427323
3209	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2611277193666541591213919267598273249248	193	22737	430909
3210	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2611277193666541591213919267598273249248	200	23060	435620
3211	7374931772710246881456304620989865388832	7374931772710246881456304620989865388832	2611277193666541591213919267598273249248	223	22746	436673
3212	5628237405489398935848232473913318323056	5628237405489398935848232473913318323056	2611277193666541591213919267598273249248	218	22887	426833
3213	5628237405489398935848232473913318323056	4536553425976368969843187381990476406946	1919776734352042411529777087980378144688	200	22811	427667
3214	3881543038268550990240160326836771257280	3881543038268550990240160326836771257280	1919776734352042411529777087980378144688	207	22725	428170
3215	3881543038268550990240160326836771257280	1479838283339885065029061124606519041838	512889109100667529634739923325214712618	200	22586	440188
3216	2134848671047703044632088179760224191504	2134848671047703044632088179760224191504	1445535887102997032423570117840783104298	216	22324	430575
3217	2134848671047703044632088179760224191504	824827895632067085426034069452813892172	355772437674529234843846874573951185814	188	22425	432838
3218	388154303826855099024016032683677125728	388154303826855099024016032683677125728	187228024901711536907367061559737763450	215	21847	436954
3219	388154303826855099024016032683677125728	388154303826855099024016032683677125728	187228024901711536907367061559737763450	205	22099	434761
3220	388154303826855099024016032683677125728	388154303826855099024016032683677125728	187228024901711536907367061559737763450	216	21964	428331
3221	388154303826855099024016032683677125728	388154303826855099024016032683677125728	187228024901711536907367061559737763450	212	21956	425225
3222	296223021341547312413064867048069385424	296223021341547312413064867048069385424	187228024901711536907367061559737763450	201	21965	424255
3223	296223021341547312413064867048069385424	238765969788229945781220388525814547734	127116725888540572616229358086027208760	201	24677	439901
3224	204291738856239525802113701412461645120	204291738856239525802113701412461645120	127116725888540572616229358086027208760	214	21629	423745
