trial_kind,trial_index,trial_seed,code_seed,family,alignment_schedule,n,k,rate,rate_label,p_num,p_den,p_s,odds_denominator,forced_error_weight,observed_error_weight,deletion_position,transmitted_word_hex,observation_hex,max_histories,exhaustive_status,exhaustive_time_ns,exhaustive_score,exhaustive_tie_count,disagreement,disagreement_reason,ind_bound_mode,ind_alignment_schedule,ind_status,ind_decoded_word_hex,ind_tie_count,ind_tie_words_hex,ind_incumbent_score,ind_final_bound,ind_stopping_margin,ind_q_hist,ind_q_disc,ind_q_code,ind_q_score,ind_duplicate_count,ind_duplicate_fraction,ind_frontier_updates,ind_bound_calls,ind_independent_bound_calls,ind_chain_dp_calls,ind_chain_skipped_proven_equal,ind_uac_dp_calls,ind_chain_cache_hits,ind_uac_cache_hits,ind_bound_time_ns,ind_independent_bound_time_ns,ind_chain_dp_time_ns,ind_uac_dp_time_ns,ind_membership_time_ns,ind_scoring_time_ns,ind_total_time_ns,ind_stop_min_shell,ind_stop_max_shell,ind_max_shell_entered,ind_max_histories,ind_complete,cr_bound_mode,cr_alignment_schedule,cr_status,cr_decoded_word_hex,cr_tie_count,cr_tie_words_hex,cr_incumbent_score,cr_final_bound,cr_stopping_margin,cr_q_hist,cr_q_disc,cr_q_code,cr_q_score,cr_duplicate_count,cr_duplicate_fraction,cr_frontier_updates,cr_bound_calls,cr_independent_bound_calls,cr_chain_dp_calls,cr_chain_skipped_proven_equal,cr_uac_dp_calls,cr_chain_cache_hits,cr_uac_cache_hits,cr_bound_time_ns,cr_independent_bound_time_ns,cr_chain_dp_time_ns,cr_uac_dp_time_ns,cr_membership_time_ns,cr_scoring_time_ns,cr_total_time_ns,cr_stop_min_shell,cr_stop_max_shell,cr_max_shell_entered,cr_max_histories,cr_complete,ac_bound_mode,ac_alignment_schedule,ac_status,ac_decoded_word_hex,ac_tie_count,ac_tie_words_hex,ac_incumbent_score,ac_final_bound,ac_stopping_margin,ac_q_hist,ac_q_disc,ac_q_code,ac_q_score,ac_duplicate_count,ac_duplicate_fraction,ac_frontier_updates,ac_bound_calls,ac_independent_bound_calls,ac_chain_dp_calls,ac_chain_skipped_proven_equal,ac_uac_dp_calls,ac_chain_cache_hits,ac_uac_cache_hits,ac_bound_time_ns,ac_independent_bound_time_ns,ac_chain_dp_time_ns,ac_uac_dp_time_ns,ac_membership_time_ns,ac_scoring_time_ns,ac_total_time_ns,ac_stop_min_shell,ac_stop_max_shell,ac_max_shell_entered,ac_max_histories,ac_complete,q_hist_improvement_ind_over_cr,q_code_improvement_ind_over_cr,walltime_improvement_ind_over_cr,q_hist_improvement_ind_over_ac,q_code_improvement_ind_over_ac,walltime_improvement_ind_over_ac
natural,0,15356371144814280746,16550687512661138991,random_systematic_linear,even_odd,16,11,0.6875,R2_3,1,20,0.05,19,,1,1,0x82e3,0x4175,1500000,PASS,7777652,5048694274402767040,1,False,,independent,even_odd,CERTIFIED,0x81f5,1,0x81f5,5048694274402767040,4457616246999248254,591078027403518786,507,227,227,11,280,0.5522682445759369,27,14,27,0,0,0,0,0,75267,75267,0,0,88912,44173,330196,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x81f5,1,0x81f5,5048694274402767040,4457616246999248254,591078027403518786,502,226,226,11,276,0.549800796812749,22,9,22,5,4,0,0,0,877080,63810,813270,0,85032,42816,1116466,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x81f5,1,0x81f5,5048694274402767040,4457616246999248254,591078027403518786,502,226,226,11,276,0.549800796812749,22,9,22,5,4,6,0,2,6453022,68824,828973,5555225,89749,46728,6715699,1,2,1,1500000,True,1.0099601593625498,1.0044247787610618,0.2957510573541872,1.0099601593625498,1.0044247787610618,0.049167778365290044
natural,2,1041488539607931411,16550687512661138991,random_systematic_linear,even_odd,16,11,0.6875,R2_3,1,20,0.05,19,,1,9,0x7337,0x393f,1500000,PASS,8576888,20061738122819950924,1,False,,independent,even_odd,CERTIFIED,0x727b,1,0x727b,20061738122819950924,12784106972526145936,7277631150293804988,32,17,17,1,15,0.46875,16,17,16,0,0,0,0,0,45104,45104,0,0,8445,5797,80650,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x727b,1,0x727b,20061738122819950924,12784106972526145936,7277631150293804988,32,17,17,1,15,0.46875,16,17,16,13,3,0,0,0,2305848,61090,2244758,0,10058,4995,2367245,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x727b,1,0x727b,20061738122819950924,17706789119444631244,2354949003375319680,27,15,15,1,12,0.4444444444444444,11,12,11,10,2,12,0,0,13728777,51057,1772078,11905642,10685,5420,13802115,0,1,0,1500000,True,1.0,1.0,0.034069139442685484,1.1851851851851851,1.1333333333333333,0.005843307348185405
natural,1,7459567400444344887,16550687512661138991,random_systematic_linear,even_odd,16,11,0.6875,R2_3,1,20,0.05,19,,2,8,0x75fb,0x72fb,1500000,PASS,8773319,3282603886412768266,1,False,,independent,even_odd,CERTIFIED,0xf2db,1,0xf2db,3282603886412768266,2943708842357994130,338895044054774136,509,226,226,7,283,0.555992141453831,29,15,29,0,0,0,0,0,80351,80351,0,0,95687,31858,320235,1,2,1,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xf2db,1,0xf2db,3282603886412768266,2943708842357994130,338895044054774136,507,226,226,7,281,0.5542406311637081,27,13,27,10,3,0,0,0,1703562,80138,1623424,0,87523,29378,1946962,1,2,1,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xf2db,1,0xf2db,3282603886412768266,1771014636225232396,1511589250187535870,503,226,226,7,277,0.5506958250497018,23,9,23,6,3,8,0,1,9000224,77484,1008273,7914467,100370,29986,9265462,1,2,1,1500000,True,1.0039447731755424,1.0,0.16447932728014208,1.0119284294234592,1.0,0.03456222690244696
natural,0,10953188779240367430,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,100,0.01,99,,0,13,0x653d,0x253d,1500000,PASS,8111878,1746267731290740359187523491498,1,False,,independent,forward,CERTIFIED,0x653d,1,0x653d,1746267731290740359187523491498,990370226556635271090007580514,755897504734105088097515910984,31,16,16,1,15,0.4838709677419355,15,2,15,0,0,0,0,0,58020,58020,0,0,18326,24979,213165,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x653d,1,0x653d,1746267731290740359187523491498,990370226556635271090007580514,755897504734105088097515910984,31,16,16,1,15,0.4838709677419355,15,2,15,0,1,0,0,0,45134,45134,0,0,7176,5523,78205,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x653d,1,0x653d,1746267731290740359187523491498,1728980567045423131113300151800,17287164245317228074223339698,30,16,16,1,14,0.4666666666666667,14,1,14,0,1,1,0,0,1122912,41034,0,1081878,6824,5196,1153155,0,1,0,1500000,True,1.0,1.0,2.7257208618374786,1.0333333333333334,1.0,0.18485372738270223
natural,2,1481766409524052811,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,100,0.01,99,,0,14,0x8a00,0x4a00,1500000,PASS,8425550,2597638699246859637053881611690,1,False,,independent,forward,CERTIFIED,0x8a00,1,0x8a00,2597638699246859637053881611690,1841741123070234012904224623412,755897576176625624149656988278,30,16,16,1,14,0.4666666666666667,14,15,14,0,0,0,0,0,44197,44197,0,0,8944,6798,82950,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x8a00,1,0x8a00,2597638699246859637053881611690,1841741123070234012904224623412,755897576176625624149656988278,30,16,16,1,14,0.4666666666666667,14,15,14,0,14,0,0,0,42957,42957,0,0,6999,5704,80328,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x8a00,1,0x8a00,2597638699246859637053881611690,1737580273792454638970536092408,860058425454404998083345519282,29,15,15,1,14,0.4827586206896552,13,14,13,0,14,14,0,0,14323627,62010,0,14261617,25198,25128,14513724,0,1,0,1500000,True,1.0,1.0,1.0326411711980878,1.0344827586206897,1.0666666666666667,0.005715280240963656
natural,3,15393583402315291345,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,100,0.01,99,,0,1,0x878e,0x43c6,1500000,PASS,8149582,2615279459336693701300237460400,1,False,,independent,forward,CERTIFIED,0x878e,1,0x878e,2615279459336693701300237460400,1841741123070234012904224623412,773538336266459688396012836988,30,16,16,1,14,0.4666666666666667,14,13,14,0,0,0,0,0,58106,58106,0,0,18016,25175,199351,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x878e,1,0x878e,2615279459336693701300237460400,1841741123070234012904224623412,773538336266459688396012836988,30,16,16,1,14,0.4666666666666667,14,13,14,0,12,0,0,0,50576,50576,0,0,8498,6646,97722,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x878e,1,0x878e,2615279459336693701300237460400,1755220227354354210365047750200,860059231982339490935189710200,27,13,13,1,14,0.5185185185185185,11,10,11,0,10,10,0,0,10299908,52377,0,10247531,8028,5492,10355834,0,1,0,1500000,True,1.0,1.0,2.039980761752727,1.1111111111111112,1.2307692307692308,0.019250115442174913
natural,1,2784957352629475119,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,100,0.01,99,,1,1,0x53e5,0x29f1,1500000,PASS,8166462,886649023452644181966910142898,1,False,,independent,forward,CERTIFIED,0x53e5,1,0x53e5,886649023452644181966910142898,138999330043036529275790537616,747649693409607652691119605282,32,17,17,1,15,0.46875,16,14,16,0,0,0,0,0,50157,50157,0,0,8523,5932,85152,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x53e5,1,0x53e5,886649023452644181966910142898,138999330043036529275790537616,747649693409607652691119605282,32,17,17,1,15,0.46875,16,14,16,0,13,0,0,0,57302,57302,0,0,17539,26660,214302,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x53e5,1,0x53e5,886649023452644181966910142898,868834460395004240275467922098,17814563057639941691442220800,31,16,16,1,15,0.4838709677419355,15,13,15,0,13,13,0,0,13295863,65378,0,13230485,11036,5820,13367613,0,1,0,1500000,True,1.0,1.0,0.39734580171906936,1.032258064516129,1.0625,0.006370022830553219
natural,3,15610754292776958639,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,20,0.05,19,,0,15,0xcc2,0xcc2,1500000,PASS,8242021,62411526502617156334,1,False,,independent,forward,CERTIFIED,0xcc2,1,0xcc2,62411526502617156334,55930468004801888470,6481058497815267864,29,14,14,1,15,0.5172413793103449,13,14,13,0,0,0,0,0,36689,36689,0,0,6997,5499,69455,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xcc2,1,0xcc2,62411526502617156334,55930468004801888470,6481058497815267864,29,14,14,1,15,0.5172413793103449,13,14,13,0,13,0,0,0,39922,39922,0,0,6190,5434,75211,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xcc2,1,0xcc2,62411526502617156334,55930468004801888470,6481058497815267864,29,14,14,1,15,0.5172413793103449,13,14,13,0,13,13,0,0,13073413,55293,0,13018120,11828,5280,13141632,0,1,0,1500000,True,1.0,1.0,0.9234686415550917,1.0,1.0,0.0052851122295921845
natural,0,15356371144814280746,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,20,0.05,19,,1,1,0x82e3,0x4175,1500000,PASS,8306945,5048694274402767040,1,False,,independent,forward,CERTIFIED,0x81f5,1,0x81f5,5048694274402767040,4457616246999248254,591078027403518786,507,226,226,11,281,0.5542406311637081,27,14,27,0,0,0,0,0,80876,80876,0,0,90148,61351,358635,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0x81f5,1,0x81f5,5048694274402767040,4457616246999248254,591078027403518786,507,226,226,11,281,0.5542406311637081,27,14,27,0,13,0,0,0,73666,73666,0,0,85280,44466,316122,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0x81f5,1,0x81f5,5048694274402767040,2567580530186596822,2481113744216170218,506,225,225,11,281,0.5553359683794467,26,13,26,0,13,11,0,2,10267796,85306,0,10182490,87691,48117,10536554,1,2,1,1500000,True,1.0,1.0,1.1344828895173382,1.0019762845849802,1.0044444444444445,0.034037219379315094
natural,2,1041488539607931411,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,20,0.05,19,,1,9,0x7337,0x393f,1500000,PASS,7865066,20061738122819950924,1,False,,independent,forward,CERTIFIED,0x727b,1,0x727b,20061738122819950924,12784106972526145936,7277631150293804988,32,17,17,1,15,0.46875,16,17,16,0,0,0,0,0,44219,44219,0,0,8107,5673,78906,1,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x727b,1,0x727b,20061738122819950924,12784106972526145936,7277631150293804988,32,17,17,1,15,0.46875,16,17,16,0,16,0,0,0,46339,46339,0,0,7136,5329,85466,1,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x727b,1,0x727b,20061738122819950924,16110849984400186414,3950888138419764510,31,16,16,1,15,0.4838709677419355,15,16,15,0,16,16,0,0,15932643,63699,0,15868944,11049,5445,16011474,0,1,0,1500000,True,1.0,1.0,0.9232443310790256,1.032258064516129,1.0625,0.004928090942782657
natural,1,7459567400444344887,16550687512661138991,random_systematic_linear,forward,16,11,0.6875,R2_3,1,20,0.05,19,,2,8,0x75fb,0x72fb,1500000,PASS,7845241,3282603886412768266,1,False,,independent,forward,CERTIFIED,0xf2db,1,0xf2db,3282603886412768266,2943708842357994130,338895044054774136,509,227,227,7,282,0.5540275049115914,29,15,29,0,0,0,0,0,81189,81189,0,0,88255,29821,308461,1,2,1,1500000,True,chain_relaxed,forward,CERTIFIED,0xf2db,1,0xf2db,3282603886412768266,2943708842357994130,338895044054774136,509,227,227,7,282,0.5540275049115914,29,15,29,0,14,0,0,0,85939,85939,0,0,104642,33067,380986,1,2,1,1500000,True,alignment_consistent,forward,CERTIFIED,0xf2db,1,0xf2db,3282603886412768266,2943708842357994130,338895044054774136,509,227,227,7,282,0.5540275049115914,29,15,29,0,14,13,0,1,12584940,132888,0,12452052,91091,30981,12851900,1,2,1,1500000,True,1.0,1.0,0.8096386743869853,1.0,1.0,0.02400119826640419
natural,3,2031559735001311111,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,100,0.01,99,,0,15,0x5dee,0x5dee,1500000,PASS,15882173,1781107088579441223419523582306,1,False,,independent,even_odd,CERTIFIED,0xbbce,1,0xbbce,1781107088579441223419523582306,990370226556635271090007580514,790736862022805952329516001792,31,17,17,3,14,0.45161290322580644,15,16,15,0,0,0,0,0,45620,45620,0,0,7056,14521,89582,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xbbce,1,0xbbce,1781107088579441223419523582306,990370226556635271090007580514,790736862022805952329516001792,30,17,17,3,13,0.43333333333333335,14,15,14,13,2,0,0,0,2292611,54301,2238310,0,7794,13207,2355452,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xbbce,1,0xbbce,1781107088579441223419523582306,1754957848660733625760052832906,26149239918707597659470749400,22,16,16,3,6,0.2727272727272727,6,7,6,5,2,7,0,0,7939509,26951,890299,7022259,9496,15703,7999228,0,1,0,1500000,True,1.0333333333333334,1.0,0.03803176630217894,1.4090909090909092,1.0625,0.01119883068716131
natural,0,12094296838378949706,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,100,0.01,99,,1,0,0x45c8,0x22c4,1500000,PASS,16024336,3466559962591494207850520297694,1,False,,independent,even_odd,CERTIFIED,0x4584,1,0x4584,3466559962591494207850520297694,2693112019583832754718441666310,773447943007661453132078631384,29,15,15,1,14,0.4827586206896552,13,14,13,0,0,0,0,0,41408,41408,0,0,6332,6022,74552,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x4584,1,0x4584,3466559962591494207850520297694,2693112019583832754718441666310,773447943007661453132078631384,25,14,14,1,11,0.44,9,10,9,8,2,0,0,0,1498095,35767,1462328,0,8102,5135,1541553,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x4584,1,0x4584,3466559962591494207850520297694,3457785638747289761348762467494,8774323844204446501757830200,19,9,9,1,10,0.5263157894736842,3,4,3,2,2,4,0,0,4468016,13450,376698,4077868,6092,5248,4501726,0,1,0,1500000,True,1.16,1.0714285714285714,0.04836161974320701,1.5263157894736843,1.6666666666666667,0.01656075913993877
natural,2,12796729787936565931,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,100,0.01,99,,1,2,0x165c,0x4b2c,1500000,PASS,16004197,2606415637570118243756023252698,1,False,,independent,even_odd,CERTIFIED,0x962c,1,0x962c,2606415637570118243756023252698,1841741123070234012904224623412,764674514499884230851798629286,30,16,16,1,14,0.4666666666666667,14,15,14,0,0,0,0,0,44508,44508,0,0,7105,5773,77534,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x962c,1,0x962c,2606415637570118243756023252698,1841741123070234012904224623412,764674514499884230851798629286,26,15,15,1,11,0.4230769230769231,10,11,10,9,2,0,0,0,1651909,39212,1612697,0,8626,5241,1699288,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x962c,1,0x962c,2606415637570118243756023252698,2606415628707173908669739250600,8862944335086284002098,20,11,11,1,9,0.45,4,5,4,3,2,5,0,0,5591845,18836,557093,5015916,7559,5552,5635440,0,1,0,1500000,True,1.1538461538461537,1.0666666666666667,0.04562734509983005,1.5,1.4545454545454546,0.01375828684184376
natural,1,2055147292991190666,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,100,0.01,99,,2,0,0x92d,0x2416,1500000,PASS,16163248,1772507382554051337138571895004,1,False,,independent,even_odd,CERTIFIED,0x4836,1,0x4836,1772507382554051337138571895004,990370226556635271090007580514,782137155997416066048564314490,31,16,16,2,15,0.4838709677419355,15,13,15,0,0,0,0,0,69923,69923,0,0,7448,10926,110741,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x4836,1,0x4836,1772507382554051337138571895004,990370226556635271090007580514,782137155997416066048564314490,29,16,16,2,13,0.4482758620689655,13,11,13,11,0,0,0,0,1994260,49396,1944864,0,10093,11727,2061207,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x4836,1,0x4836,1772507382554051337138571895004,1746271276737961888502263605204,26236105816089448636308289800,23,13,13,1,10,0.43478260869565216,7,5,7,5,0,5,0,0,6058512,27687,915791,5115034,7923,5495,6100960,0,1,0,1500000,True,1.0689655172413792,1.0,0.053726287558697405,1.3478260869565217,1.2307692307692308,0.01815140568041751
natural,0,3172529535997595530,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,20,0.05,19,,0,11,0xc91c,0x611c,1500000,PASS,15032560,18510314401059514702,2,False,,independent,even_odd,CERTIFIED,0xc91c,2,0xc91c 0xd11c,18510314401059514702,12784106972526145936,5726207428533368766,32,17,17,2,15,0.46875,16,10,16,0,0,0,0,0,48847,48847,0,0,7743,9443,87882,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xc91c,2,0xc91c 0xd11c,18510314401059514702,12784106972526145936,5726207428533368766,32,17,17,2,15,0.46875,16,10,16,8,1,0,0,0,1406596,51169,1355427,0,8725,9503,1457618,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xc91c,2,0xc91c 0xd11c,18510314401059514702,16949934159559524556,1560380241499990146,30,17,17,2,13,0.43333333333333335,14,8,14,8,0,8,0,0,9141757,51371,1354868,7735518,9590,10569,9202903,0,1,0,1500000,True,1.0,1.0,0.060291516707395215,1.0666666666666667,1.0,0.009549378060379426
natural,1,162072895600762182,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,20,0.05,19,,0,3,0x6fd0,0x37e8,1500000,PASS,15185991,61578976753337842942,1,False,,independent,even_odd,CERTIFIED,0x6fd0,1,0x6fd0,61578976753337842942,55930468004801888470,5648508748535954472,29,16,16,2,13,0.4482758620689655,13,14,13,0,0,0,0,0,41460,41460,0,0,8938,9471,79178,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x6fd0,1,0x6fd0,61578976753337842942,55930468004801888470,5648508748535954472,24,15,15,2,9,0.375,8,9,8,7,2,0,0,0,1253950,30906,1223044,0,8071,9421,1306483,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x6fd0,1,0x6fd0,61578976753337842942,47396060560340443276,14182916192997399666,20,14,14,2,6,0.3,4,5,4,3,2,5,0,0,5493338,16520,537485,4939333,8341,10627,5539549,0,1,0,1500000,True,1.2083333333333333,1.0666666666666667,0.06060392672541472,1.45,1.1428571428571428,0.01429322134347038
natural,2,6130416349737524288,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,20,0.05,19,,0,10,0x8ad9,0x46d9,1500000,PASS,15060236,16954121694797165680,1,False,,independent,even_odd,CERTIFIED,0x8ad9,1,0x8ad9,16954121694797165680,12784106972526145936,4170014722271019744,32,17,17,1,15,0.46875,16,17,16,0,0,0,0,0,44319,44319,0,0,7128,5609,76957,1,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0x8ad9,1,0x8ad9,16954121694797165680,12784106972526145936,4170014722271019744,32,17,17,1,15,0.46875,16,17,16,13,3,0,0,0,2223597,53294,2170303,0,8638,5008,2277883,1,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0x8ad9,1,0x8ad9,16954121694797165680,16110848406763612960,843273288033552720,31,17,17,1,14,0.45161290322580644,15,16,15,13,3,16,0,0,17329221,63515,2241417,15024289,12331,5819,17415747,0,1,0,1500000,True,1.0,1.0,0.03378443932370539,1.032258064516129,1.0,0.0044188170625124494
natural,3,14171197638666313793,12037571058189918731,crc_defined_linear,even_odd,16,12,0.75,R3_4,1,20,0.05,19,,0,9,0xa1bd,0x51bd,1500000,PASS,15494487,63216823339692846502,1,False,,independent,even_odd,CERTIFIED,0xa1bd,1,0xa1bd,63216823339692846502,55930468004801888470,7286355334890958032,29,16,16,1,13,0.4482758620689655,13,14,13,0,0,0,0,0,36787,36787,0,0,6564,5525,68603,0,1,0,1500000,True,chain_relaxed,even_odd,CERTIFIED,0xa1bd,1,0xa1bd,63216823339692846502,55930468004801888470,7286355334890958032,24,16,16,1,8,0.3333333333333333,8,9,8,7,2,0,0,0,1237640,29360,1208280,0,8160,4909,1279406,0,1,0,1500000,True,alignment_consistent,even_odd,CERTIFIED,0xa1bd,1,0xa1bd,63216823339692846502,33687125482976518876,29529697856716327626,22,14,14,1,8,0.36363636363636365,6,7,6,5,2,7,0,0,7682732,25471,896091,6761170,8019,5025,7728761,0,1,0,1500000,True,1.2083333333333333,1.0,0.053620977234748,1.3181818181818181,1.1428571428571428,0.008876325713785172
natural,3,2031559735001311111,12037571058189918731,crc_defined_linear,forward,16,12,0.75,R3_4,1,100,0.01,99,,0,15,0x5dee,0x5dee,1500000,PASS,16465388,1781107088579441223419523582306,1,False,,independent,forward,CERTIFIED,0xbbce,1,0xbbce,1781107088579441223419523582306,990370226556635271090007580514,790736862022805952329516001792,31,17,17,3,14,0.45161290322580644,15,16,15,0,0,0,0,0,46424,46424,0,0,7458,18455,94398,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0xbbce,1,0xbbce,1781107088579441223419523582306,990370226556635271090007580514,790736862022805952329516001792,31,17,17,3,14,0.45161290322580644,15,16,15,0,15,0,0,0,44897,44897,0,0,6467,13507,91331,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0xbbce,1,0xbbce,1781107088579441223419523582306,1754957848660733625760052832906,26149239918707597659470749400,27,16,16,3,11,0.4074074074074074,11,12,11,0,12,12,0,0,12131045,47246,0,12083799,8920,15317,12199129,0,1,0,1500000,True,1.0,1.0,1.0335811498833911,1.1481481481481481,1.0625,0.0077380934327360585
natural,0,12094296838378949706,12037571058189918731,crc_defined_linear,forward,16,12,0.75,R3_4,1,100,0.01,99,,1,0,0x45c8,0x22c4,1500000,PASS,15992516,3466559962591494207850520297694,1,False,,independent,forward,CERTIFIED,0x4584,1,0x4584,3466559962591494207850520297694,2693112019583832754718441666310,773447943007661453132078631384,29,15,15,1,14,0.4827586206896552,13,14,13,0,0,0,0,0,41090,41090,0,0,7343,9420,80227,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x4584,1,0x4584,3466559962591494207850520297694,2693112019583832754718441666310,773447943007661453132078631384,29,15,15,1,14,0.4827586206896552,13,14,13,0,13,0,0,0,42509,42509,0,0,7963,5167,91177,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x4584,1,0x4584,3466559962591494207850520297694,3457785638747289761348762467494,8774323844204446501757830200,20,9,9,1,11,0.55,4,5,4,0,5,5,0,0,5103819,19034,0,5084785,5882,5387,5139767,0,1,0,1500000,True,1.0,1.0,0.8799039231385108,1.45,1.6666666666666667,0.015609073329588675
natural,2,12796729787936565931,12037571058189918731,crc_defined_linear,forward,16,12,0.75,R3_4,1,100,0.01,99,,1,2,0x165c,0x4b2c,1500000,PASS,15936098,2606415637570118243756023252698,1,False,,independent,forward,CERTIFIED,0x962c,1,0x962c,2606415637570118243756023252698,1841741123070234012904224623412,764674514499884230851798629286,30,16,16,1,14,0.4666666666666667,14,15,14,0,0,0,0,0,43262,43262,0,0,6947,6058,76288,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x962c,1,0x962c,2606415637570118243756023252698,1841741123070234012904224623412,764674514499884230851798629286,30,16,16,1,14,0.4666666666666667,14,15,14,0,14,0,0,0,42755,42755,0,0,5969,5191,78221,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x962c,1,0x962c,2606415637570118243756023252698,2606415628707173908669739250600,8862944335086284002098,23,12,12,1,11,0.4782608695652174,7,8,7,0,8,8,0,0,7897269,32979,0,7864290,8686,9060,7956133,0,1,0,1500000,True,1.0,1.0,0.9752879661471984,1.3043478260869565,1.3333333333333333,0.009588577767616504
natural,1,2055147292991190666,12037571058189918731,crc_defined_linear,forward,16,12,0.75,R3_4,1,100,0.01,99,,2,0,0x92d,0x2416,1500000,PASS,15962780,1772507382554051337138571895004,1,False,,independent,forward,CERTIFIED,0x4836,1,0x4836,1772507382554051337138571895004,990370226556635271090007580514,782137155997416066048564314490,31,16,16,2,15,0.4838709677419355,15,11,15,0,0,0,0,0,46384,46384,0,0,7355,10860,86357,0,1,0,1500000,True,chain_relaxed,forward,CERTIFIED,0x4836,1,0x4836,1772507382554051337138571895004,990370226556635271090007580514,782137155997416066048564314490,31,16,16,2,15,0.4838709677419355,15,11,15,0,10,0,0,0,48202,48202,0,0,7030,13706,97405,0,1,0,1500000,True,alignment_consistent,forward,CERTIFIED,0x4836,1,0x4836,1772507382554051337138571895004,1746271276737961888502263605204,26236105816089448636308289800,28,14,14,1,14,0.5,12,8,12,0,8,8,0,0,8077225,48244,0,8028981,9343,4851,8127718,0,1,0,1500000,True,1.0,1.0,0.8865766644422771,1.1071428571428572,1.1428571428571428,0.010624999538615882
