n,p_num,p_den,p_s,alignment_schedule,observation_index,observation_hex,shell,advanced_fraction,advanced_count,frontier,independent_bound,chain_relaxed_bound,uac_bound,bound_ratio_ind_over_chain,bound_ratio_ind_over_ac,bound_ratio_chain_over_ac,chain_elapsed_ns,uac_elapsed_ns
32,1,20,0.05,even_odd,6,0xc759a63,1,0.75,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1,2134848671047703044632088179760224191504,1043164691534673078627043087837382275394,486575908618238883827052983552480182142,2.046511627906977,4.387493571373419,2.1438889041938296,699900,8342789
32,1,20,0.05,forward,6,0xc759a63,1,1.0,32,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,123889200426801415946580480614630009174,1.0,3.1330761881556564,3.1330761881556564,685475,8230503
32,1,20,0.05,even_odd,6,0xc759a63,1,1.0,32,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,123889200426801415946580480614630009174,1.0,3.1330761881556564,3.1330761881556564,720248,8331976
32,1,20,0.05,forward,6,0xc759a63,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,123889200426801415946580480614630009174,1.0,3.1330761881556564,3.1330761881556564,738929,8270097
32,1,20,0.05,even_odd,6,0xc759a63,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,123889200426801415946580480614630009174,1.0,3.1330761881556564,3.1330761881556564,712788,8331931
32,1,20,0.05,forward,6,0xc759a63,2,0.25,8,3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,296223021341547312413064867048069385424,296223021341547312413064867048069385424,123889200426801415946580480614630009174,1.0,2.3910318278030007,2.3910318278030007,682389,8454145
32,1,20,0.05,even_odd,6,0xc759a63,2,0.25,8,3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,296223021341547312413064867048069385424,227274559477566472454851492821363580196,123889200426801415946580480614630009174,1.303370786516854,2.3910318278030007,1.8344985575385093,731096,8501855
32,1,20,0.05,forward,6,0xc759a63,2,0.5,16,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,204291738856239525802113701412461645120,204291738856239525802113701412461645120,123889200426801415946580480614630009174,1.0,1.6489874674503455,1.6489874674503455,690383,8411804
32,1,20,0.05,even_odd,6,0xc759a63,2,0.5,16,3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2,204291738856239525802113701412461645120,66394815128277845885686952959050034664,28226383525450896896343443279844812720,3.076923076923077,7.237616489977744,2.3522253592427664,684654,8148607
32,1,20,0.05,forward,6,0xc759a63,2,0.75,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2,112360456370931739191162535776853904816,112360456370931739191162535776853904816,63943842108400058509782919939356407618,1.0,1.7571739930868397,1.7571739930868397,712419,8017053
32,1,20,0.05,even_odd,6,0xc759a63,2,0.75,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2,112360456370931739191162535776853904816,54903404817614372559318057254599067126,28226383525450896896343443279844812720,2.046511627906977,3.980689069487759,1.9451094316815185,651521,7812992
32,1,20,0.05,forward,6,0xc759a63,2,1.0,32,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,7899779938825003465135869624705208946,1.0,2.586043414351431,2.586043414351431,662589,7870814
32,1,20,0.05,even_odd,6,0xc759a63,2,1.0,32,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,7899779938825003465135869624705208946,1.0,2.586043414351431,2.586043414351431,643432,7899892
32,1,20,0.05,forward,6,0xc759a63,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,7899779938825003465135869624705208946,1.0,2.586043414351431,2.586043414351431,650035,7999561
32,1,20,0.05,even_odd,6,0xc759a63,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,7899779938825003465135869624705208946,1.0,2.586043414351431,2.586043414351431,686959,7840662
32,1,20,0.05,forward,6,0xc759a63,3,0.25,8,4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,15590685333765648021740256160424704496,15590685333765648021740256160424704496,7899779938825003465135869624705208946,1.0,1.9735594477945133,1.9735594477945133,680855,7923544
32,1,20,0.05,even_odd,6,0xc759a63,3,0.25,8,4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,15590685333765648021740256160424704496,11961818919871919602886920674808609484,7899779938825003465135869624705208946,1.303370786516854,1.9735594477945133,1.514196472876825,620605,7881750
32,1,20,0.05,forward,6,0xc759a63,3,0.5,16,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,10752196781907343463269142179603244480,10752196781907343463269142179603244480,7832671526931480196347740227164749048,1.0,1.3727368427154782,1.3727368427154782,637560,7817579
32,1,20,0.05,even_odd,6,0xc759a63,3,0.5,16,4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3,10752196781907343463269142179603244480,3494463954119886625562471208371054456,2090410201900756327511175736015567382,3.076923076923077,5.143582236697203,1.671664226926591,632005,7861341
32,1,20,0.05,forward,6,0xc759a63,3,0.75,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3,5913708230049038904798028198781784464,5913708230049038904798028198781784464,3936675570373004119559363965539545546,1.0,1.502208684544637,1.502208684544637,673155,7754996
32,1,20,0.05,even_odd,6,0xc759a63,3,0.75,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3,5913708230049038904798028198781784464,2889652885137598555753581960768371954,2090410201900756327511175736015567382,2.046511627906977,2.8289702301834616,1.3823377261123733,626312,8015168
32,1,20,0.05,forward,6,0xc759a63,3,1.0,32,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,1075219678190734346326914217960324448,1075219678190734346326914217960324448,516491829897611099056755791240808032,1.0,2.081774804460866,2.081774804460866,638808,7749515
32,1,20,0.05,even_odd,6,0xc759a63,3,1.0,32,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,1075219678190734346326914217960324448,1075219678190734346326914217960324448,516491829897611099056755791240808032,1.0,2.081774804460866,2.081774804460866,655395,7845335
32,1,20,0.05,forward,7,0x2513fbc,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,140123703681494690747669787798807442387808,140123703681494690747669787798807442387808,35786202414725895801395121305092395094280,1.0,3.915579028408845,3.915579028408845,726457,8138564
32,1,20,0.05,even_odd,7,0x2513fbc,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,140123703681494690747669787798807442387808,140123703681494690747669787798807442387808,35786202414725895801395121305092395094280,1.0,3.915579028408845,3.915579028408845,731266,8094466
32,1,20,0.05,forward,7,0x2513fbc,0,0.25,8,1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,106936510704298579781116417004353048138064,106936510704298579781116417004353048138064,26528594767658683100530535646755692378178,1.0,4.030990395113808,4.030990395113808,709813,8195041
32,1,20,0.05,even_odd,7,0x2513fbc,0,0.25,8,1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,106936510704298579781116417004353048138064,90342914215700524297839731607125851013192,26528594767658683100530535646755692378178,1.183673469387755,4.030990395113808,3.4054918855271827,701894,8114780
32,1,20,0.05,forward,7,0x2513fbc,0,0.5,16,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,73749317727102468814563046209898653888320,73749317727102468814563046209898653888320,26528594767658683100530535646755692378178,1.0,2.7799933759405575,2.7799933759405575,698127,8280348
32,1,20,0.05,even_odd,7,0x2513fbc,0,0.5,16,1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0,73749317727102468814563046209898653888320,32265326505607330106371332716830661076140,6031883459766666281418914575890609549338,2.2857142857142856,12.226581998644143,5.349129624406812,693102,8158070
32,1,20,0.05,forward,7,0x2513fbc,0,0.75,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0,40562124749906357848009675415444259638576,40562124749906357848009675415444259638576,26528594767658683100530535646755692378178,1.0,1.5289963567673066,1.5289963567673066,719486,8191327
32,1,20,0.05,even_odd,7,0x2513fbc,0,0.75,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0,40562124749906357848009675415444259638576,23968528261308302364732990018217062513704,5544640952026286665583936383346572564280,1.6923076923076923,7.3155548034328435,4.322827838392135,703208,8188537
32,1,20,0.05,forward,7,0x2513fbc,0,1.0,32,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,3045326401132127792702619471228563354462,1.0,2.4217212874024105,2.4217212874024105,684430,8212405
32,1,20,0.05,even_odd,7,0x2513fbc,0,1.0,32,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,3045326401132127792702619471228563354462,1.0,2.4217212874024105,2.4217212874024105,690179,8145361
32,1,20,0.05,forward,7,0x2513fbc,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,3045326401132127792702619471228563354462,1.0,2.4217212874024105,2.4217212874024105,660762,8266295
32,1,20,0.05,even_odd,7,0x2513fbc,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,3045326401132127792702619471228563354462,1.0,2.4217212874024105,2.4217212874024105,708456,8077394
32,1,20,0.05,forward,7,0x2513fbc,1,0.25,8,2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5628237405489398935848232473913318323056,5628237405489398935848232473913318323056,2087006805423800540960444022235442158004,1.0,2.696798779411021,2.696798779411021,709792,8211035
32,1,20,0.05,even_odd,7,0x2513fbc,1,0.25,8,2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5628237405489398935848232473913318323056,4754890221878974963044196400375044790168,2087006805423800540960444022235442158004,1.183673469387755,2.696798779411021,2.2783300032955176,698644,8268350
32,1,20,0.05,forward,7,0x2513fbc,1,0.5,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3881543038268550990240160326836771257280,3881543038268550990240160326836771257280,2087006805423800540960444022235442158004,1.0,1.8598612271800143,1.8598612271800143,716305,8148605
32,1,20,0.05,even_odd,7,0x2513fbc,1,0.5,16,2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1,3881543038268550990240160326836771257280,1698175079242491058230070142991087425060,535804346416641060644109785536705727924,2.2857142857142856,7.244329136610374,3.1693939972670386,685668,8195429
32,1,20,0.05,forward,7,0x2513fbc,1,0.75,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1,2134848671047703044632088179760224191504,2134848671047703044632088179760224191504,1420505007405319088031048071377286040800,1.0,1.5028800742823127,1.5028800742823127,674537,8190634
32,1,20,0.05,even_odd,7,0x2513fbc,1,0.75,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1,2134848671047703044632088179760224191504,1261501487437279071828052106221950658616,510160003903989501915953038560703781342,1.6923076923076923,4.184664918282137,2.472756542621263,662423,8543221
32,1,20,0.05,forward,7,0x2513fbc,1,1.0,32,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,185813272290455436304282412703297661556,1.0,2.0889482168965237,2.0889482168965237,690342,8041885
32,1,20,0.05,even_odd,7,0x2513fbc,1,1.0,32,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,185813272290455436304282412703297661556,1.0,2.0889482168965237,2.0889482168965237,682542,8115498
32,1,20,0.05,forward,7,0x2513fbc,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,185813272290455436304282412703297661556,1.0,2.0889482168965237,2.0889482168965237,698637,8497126
32,1,20,0.05,even_odd,7,0x2513fbc,2,0.0,0,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,185813272290455436304282412703297661556,1.0,2.0889482168965237,2.0889482168965237,749561,8362052
32,1,20,0.05,forward,7,0x2513fbc,2,0.25,8,3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,296223021341547312413064867048069385424,296223021341547312413064867048069385424,134169244680525508865804094866523638894,1.0,2.207831027497345,2.207831027497345,655167,8317147
32,1,20,0.05,even_odd,7,0x2513fbc,2,0.25,8,3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,296223021341547312413064867048069385424,250257380098893419107589284230265515272,134169244680525508865804094866523638894,1.183673469387755,2.207831027497345,1.8652365577132741,687970,8142947
32,1,20,0.05,forward,7,0x2513fbc,2,0.5,16,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,204291738856239525802113701412461645120,204291738856239525802113701412461645120,134169244680525508865804094866523638894,1.0,1.5226420879292033,1.5226420879292033,673121,8436105
32,1,20,0.05,even_odd,7,0x2513fbc,2,0.5,16,3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2,204291738856239525802113701412461645120,89377635749604792538424744367951969740,39691639069434055465532568627435479534,2.2857142857142856,5.146971595173089,2.251800072888227,657698,8365761
32,1,20,0.05,forward,7,0x2513fbc,2,0.75,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 2 2 2 2 2 2,112360456370931739191162535776853904816,112360456370931739191162535776853904816,76107382058225854164150727096666118702,1.0,1.4763411029559592,1.4763411029559592,685920,8181842
32,1,20,0.05,even_odd,7,0x2513fbc,2,0.75,24,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 3 2 3 2 3 2 3 2 3 2 3 2 3 2,112360456370931739191162535776853904816,66394815128277845885686952959050034664,38341936831926078690366424049751166556,1.6923076923076923,2.9304846247979017,1.7316500055623965,674939,8039873
32,1,20,0.05,forward,7,0x2513fbc,2,1.0,32,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,11056563110719011563439309562646090426,1.0,1.8476965835629764,1.8476965835629764,667019,8401995
32,1,20,0.05,even_odd,7,0x2513fbc,2,1.0,32,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,11056563110719011563439309562646090426,1.0,1.8476965835629764,1.8476965835629764,671936,8184043
32,1,20,0.05,forward,7,0x2513fbc,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,11056563110719011563439309562646090426,1.0,1.8476965835629764,1.8476965835629764,629795,8142977
32,1,20,0.05,even_odd,7,0x2513fbc,3,0.0,0,3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,20429173885623952580211370141246164512,20429173885623952580211370141246164512,11056563110719011563439309562646090426,1.0,1.8476965835629764,1.8476965835629764,668273,8076502
32,1,20,0.05,forward,7,0x2513fbc,3,0.25,8,4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,15590685333765648021740256160424704496,15590685333765648021740256160424704496,9613970273357063322751851780285313088,1.0,1.6216698086712098,1.6216698086712098,715769,7998341
32,1,20,0.05,even_odd,7,0x2513fbc,3,0.25,8,4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,15590685333765648021740256160424704496,13171441057836495742504699170013974488,9613970273357063322751851780285313088,1.183673469387755,1.6216698086712098,1.370031390084298,688079,8130120
32,1,20,0.05,forward,7,0x2513fbc,3,0.5,16,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3,10752196781907343463269142179603244480,10752196781907343463269142179603244480,9613970273357063322751851780285313088,1.0,1.1183929714973861,1.1183929714973861,636240,8231034
32,1,20,0.05,even_odd,7,0x2513fbc,3,0.5,16,4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3,10752196781907343463269142179603244480,4704086092084462765180249703576419460,2258423059860135501554181880616556524,2.2857142857142856,4.760931188230618,2.0829073948508956,661588,8052749
32,1,20,0.05,forward,7,0x2513fbc,3,0.75,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3,5913708230049038904798028198781784464,5913708230049038904798028198781784464,4075174167940319946607287091713378596,1.0,1.4511547203485424,1.4511547203485424,633912,8023414
32,1,20,0.05,even_odd,7,0x2513fbc,3,0.75,24,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3,5913708230049038904798028198781784464,3494463954119886625562471208371054456,2118705958867523276486070574450479662,1.6923076923076923,2.7911887467433165,1.6493388048937778,643393,8188314
32,1,20,0.05,forward,7,0x2513fbc,3,1.0,32,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,1075219678190734346326914217960324448,1075219678190734346326914217960324448,650908428162629638363599586167919112,1.0,1.6518754891926064,1.6518754891926064,609520,8231910
32,1,20,0.05,even_odd,7,0x2513fbc,3,1.0,32,4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4,1075219678190734346326914217960324448,1075219678190734346326914217960324448,650908428162629638363599586167919112,1.0,1.6518754891926064,1.6518754891926064,636845,7951269
32,1,20,0.05,forward,8,0x779f8476,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,140123703681494690747669787798807442387808,140123703681494690747669787798807442387808,32098266207613617141649515506733186833432,1.0,4.365460201967474,4.365460201967474,775103,8628551
32,1,20,0.05,even_odd,8,0x779f8476,0,0.0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,140123703681494690747669787798807442387808,140123703681494690747669787798807442387808,32098266207613617141649515506733186833432,1.0,4.365460201967474,4.365460201967474,726510,8242877
32,1,20,0.05,forward,8,0x779f8476,0,0.25,8,1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,106936510704298579781116417004353048138064,106936510704298579781116417004353048138064,32098266207613617141649515506733186833432,1.0,3.3315354172909672,3.3315354172909672,736069,8256484
32,1,20,0.05,even_odd,8,0x779f8476,0,0.25,8,1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,106936510704298579781116417004353048138064,86194515093551010427020560257819051731974,32098266207613617141649515506733186833432,1.2406417112299466,3.3315354172909672,2.68533242686815,697897,8288772
32,1,20,0.05,forward,8,0x779f8476,0,0.5,16,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,73749317727102468814563046209898653888320,73749317727102468814563046209898653888320,22697489789244813988216295108007879589952,1.0,3.2492279283697934,3.2492279283697934,714035,8464106
32,1,20,0.05,even_odd,8,0x779f8476,0,0.5,16,1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0,73749317727102468814563046209898653888320,32265326505607330106371332716830661076140,5837781554129177930905987954924335430346,2.2857142857142856,12.633106779224741,5.526984215910825,730238,8275650
32,1,20,0.05,forward,8,0x779f8476,0,0.75,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 0,40562124749906357848009675415444259638576,40562124749906357848009675415444259638576,17795934475494882367428810842502916553072,1.0,2.2792916441539313,2.2792916441539313,688332,8227208
32,1,20,0.05,even_odd,8,0x779f8476,0,0.75,24,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0,40562124749906357848009675415444259638576,28116927383457816235552161367523861794922,5837781554129177930905987954924335430346,1.4426229508196722,6.948208728573608,4.816371959579433,716314,8200006
32,1,20,0.05,forward,8,0x779f8476,0,1.0,32,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,2841038203806516695750806294513191424910,1.0,2.595858008114453,2.595858008114453,733100,8263359
32,1,20,0.05,even_odd,8,0x779f8476,0,1.0,32,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,2841038203806516695750806294513191424910,1.0,2.595858008114453,2.595858008114453,694003,8249833
32,1,20,0.05,forward,8,0x779f8476,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,2841038203806516695750806294513191424910,1.0,2.595858008114453,2.595858008114453,753430,8302105
32,1,20,0.05,even_odd,8,0x779f8476,1,0.0,0,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,7374931772710246881456304620989865388832,7374931772710246881456304620989865388832,2841038203806516695750806294513191424910,1.0,2.595858008114453,2.595858008114453,697061,8258107
32,1,20,0.05,forward,8,0x779f8476,1,0.25,8,2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5628237405489398935848232473913318323056,5628237405489398935848232473913318323056,2841038203806516695750806294513191424910,1.0,1.981049532508398,1.981049532508398,688622,8218152
32,1,20,0.05,even_odd,8,0x779f8476,1,0.25,8,2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,5628237405489398935848232473913318323056,4536553425976368969843187381990476406946,2841038203806516695750806294513191424910,1.2406417112299466,1.981049532508398,1.596794235254614,708530,8263435
32,1,20,0.05,forward,8,0x779f8476,1,0.5,16,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1,3881543038268550990240160326836771257280,3881543038268550990240160326836771257280,2102426140292141444794526713704672729710,1.0,1.8462208797162278,1.8462208797162278,695013,8121792
32,1,20,0.05,even_odd,8,0x779f8476,1,0.5,16,2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1,3881543038268550990240160326836771257280,1698175079242491058230070142991087425060,525588456646246936932903121275322879556,2.2857142857142856,7.385137533340208,3.230997670836341,666306,8753689
32,1,20,0.05,forward,8,0x779f8476,1,0.75,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 1 1 1 1 1 1,2134848671047703044632088179760224191504,2134848671047703044632088179760224191504,976267929847121058810374934668477910986,1.0,2.186744648451179,2.186744648451179,687765,8231482
32,1,20,0.05,even_odd,8,0x779f8476,1,0.75,24,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1,2134848671047703044632088179760224191504,1479838283339885065029061124606519041838,525588456646246936932903121275322879556,1.4426229508196722,4.061825643337114,2.8155836845859543,667263,8216156
32,1,20,0.05,forward,8,0x779f8476,1,1.0,32,2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2,388154303826855099024016032683677125728,388154303826855099024016032683677125728,197308400965733215185997318692885150548,1.0,1.9672467159381943,1.9672467159381943,724510,8155361
